order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,shipping_address
7192,335,39,2024-03-25,,,,Returned,Cash,UNKNOWN
7193,452,302,,4.0,5.11,20.44,Cancelled,,UNKNOWN
7194,330,316,,,,,Delivered,,UNKNOWN
7195,599,16,2023-05-14,,171.34,,Shipped,PayPal,UNKNOWN
7196,2609,236,,,,,Processing,Credit Card,UNKNOWN
7197,205,13,2024-10-05,,,,Delivered,Credit Card,"123 Main St, New York"
7198,2458,185,2023-01-23,,,,Unknown,Cash,"456 Oak Ave, Los Angeles"
7199,946,113,2024-02-23,,,,Cancelled,,UNKNOWN
7200,1600,430,2023-01-31,,,,Cancelled,,UNKNOWN
7201,1588,366,2024-11-18,,36.85,,Processing,,"123 Main St, New York"
7202,237,485,2023-04-15,6.0,196.53,1179.18,Cancelled,PayPal,"789 Pine Rd, Chicago"
7203,2221,98,,6.0,,,Processing,Debit Card,
7204,2760,200,2023-09-13,,405.59,,Delivered,Crypto,
7205,555,422,2024-11-09,7.0,,,Delivered,Debit Card,
7206,1076,321,2023-10-26,,,,Returned,Credit Card,"789 Pine Rd, Chicago"
7207,557,107,2024-08-11,,,,Processing,Debit Card,"789 Pine Rd, Chicago"
7208,1874,23,2023-04-22,,164.73,,Shipped,Cash,UNKNOWN
7209,171,314,2024-05-23,,,,Shipped,Credit Card,"123 Main St, New York"
7210,565,403,2024-03-16,,,,Returned,Cash,
7211,2391,103,2024-05-03,,,,Processing,,
7212,301,408,2023-02-28,,,,Shipped,,"789 Pine Rd, Chicago"
7213,808,280,2024-05-30,,,,Delivered,Debit Card,UNKNOWN
7214,229,441,,,,,Unknown,Credit Card,UNKNOWN
7215,801,260,2024-06-13,,19.65,,Delivered,,"123 Main St, New York"
7216,1943,261,2023-05-12,,,,Cancelled,Credit Card,"123 Main St, New York"
7217,2059,231,2023-06-01,,54.32,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7218,2950,307,2024-11-02,,,,Pending,Credit Card,
7219,1590,128,2023-05-26,,,,Processing,Debit Card,UNKNOWN
7220,1610,312,2023-01-24,,,,Processing,,
7221,2922,378,2024-10-29,,252.71,,Pending,Cash,"123 Main St, New York"
7222,1780,285,,,60.32,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
7223,264,248,2023-05-16,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
7224,2847,202,2024-08-13,7.0,,,Processing,Crypto,
7225,630,340,,,,,Cancelled,Cash,UNKNOWN
7226,1075,124,2023-09-24,,,,Shipped,PayPal,"123 Main St, New York"
7227,1867,171,2023-04-02,3.0,,,Processing,Credit Card,
7228,676,26,2023-03-25,1.0,429.68,429.68,Cancelled,Credit Card,UNKNOWN
7229,2880,261,2024-04-19,,490.82,,Delivered,Debit Card,
7230,1287,179,2024-05-11,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
7231,1098,482,2023-02-11,,,,Shipped,Crypto,"123 Main St, New York"
7232,2722,179,2023-01-13,8.0,,,Returned,Cash,
7233,1266,63,,9.0,357.66,3218.94,Cancelled,Debit Card,
7234,1598,153,,,,,Processing,Debit Card,
7235,1229,59,2023-06-28,,,,Shipped,,"789 Pine Rd, Chicago"
7236,2629,94,2024-03-31,,,,Pending,Credit Card,
7237,1432,387,2024-05-21,5.0,413.21,2066.05,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
7238,326,349,,,,,Shipped,PayPal,"123 Main St, New York"
7239,111,427,2023-08-30,,,,Delivered,Credit Card,UNKNOWN
7240,1020,414,,,,,Shipped,Credit Card,UNKNOWN
7241,692,219,2024-03-30,,,,Processing,Crypto,
7242,127,289,,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
7243,1685,404,2023-01-27,,114.27,,Pending,Credit Card,"789 Pine Rd, Chicago"
7244,2682,322,2023-03-16,4.0,,,Shipped,,"123 Main St, New York"
7245,1992,124,2023-01-05,,499.78,,Shipped,Debit Card,
7246,394,381,,,,,Cancelled,,
7247,508,494,2023-04-14,,,,Shipped,Crypto,"123 Main St, New York"
7248,1553,455,,,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7249,641,223,2024-06-20,,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
7250,404,483,,,,,Shipped,Credit Card,UNKNOWN
7251,1490,137,,,,,Delivered,PayPal,
7252,882,222,,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7253,1465,303,2023-02-01,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
7254,1677,310,2024-11-12,,,,Cancelled,PayPal,"123 Main St, New York"
7255,2005,20,2024-05-31,2.0,,,Shipped,Debit Card,UNKNOWN
7256,2192,477,,,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
7257,1050,485,2023-05-19,,,,Shipped,,"456 Oak Ave, Los Angeles"
7258,952,40,2023-08-07,5.0,,,Processing,Cash,UNKNOWN
7259,1905,388,,,,,Pending,Crypto,UNKNOWN
7260,3,214,,8.0,,,Pending,,"456 Oak Ave, Los Angeles"
7261,2702,235,2024-09-21,5.0,451.29,2256.45,Delivered,Crypto,UNKNOWN
7262,1455,410,2023-08-01,,,,Shipped,Credit Card,"123 Main St, New York"
7263,1043,495,2024-04-05,,,,Shipped,Debit Card,"123 Main St, New York"
7264,2391,445,2024-05-22,,,,Delivered,Debit Card,"123 Main St, New York"
7265,854,332,2023-03-13,,424.53,,Shipped,Cash,"456 Oak Ave, Los Angeles"
7266,1451,482,,,262.0,,Cancelled,PayPal,"123 Main St, New York"
7267,1501,133,,,,,Unknown,,"123 Main St, New York"
7268,1487,383,2024-12-16,,,,Shipped,,
7269,599,202,,,305.59,,Returned,PayPal,
7270,1123,273,2024-01-19,6.0,,,Cancelled,Debit Card,UNKNOWN
7271,733,133,2023-08-23,,,,Unknown,Cash,"456 Oak Ave, Los Angeles"
7272,2316,279,2024-11-08,,,,Cancelled,PayPal,
7273,1072,204,2024-06-20,,,,Unknown,Cash,"123 Main St, New York"
7274,2469,177,2023-11-03,,148.73,,Shipped,Credit Card,"789 Pine Rd, Chicago"
7275,448,211,2024-09-13,,395.06,,Cancelled,Credit Card,
7276,351,46,,,,,Cancelled,,UNKNOWN
7277,849,33,2024-12-24,,,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
7278,483,432,2023-09-18,1.0,,,Shipped,Crypto,"789 Pine Rd, Chicago"
7279,1321,119,2023-11-27,,,,Pending,Crypto,
7280,722,352,2024-07-10,,,,Delivered,,UNKNOWN
7281,2110,395,2023-07-30,,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
7282,987,367,,,29.77,,Delivered,Credit Card,
7283,1400,257,2024-10-11,,,,Processing,Crypto,UNKNOWN
7284,2698,405,2023-07-31,,316.11,,Shipped,Credit Card,
7285,1786,324,2024-12-13,,,,Processing,Cash,"123 Main St, New York"
7286,2782,266,2024-10-11,,,,Pending,PayPal,"456 Oak Ave, Los Angeles"
7287,851,213,,,,,Processing,Cash,"789 Pine Rd, Chicago"
7288,735,139,2024-11-21,,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7289,623,190,2023-07-22,,125.17,,Pending,Credit Card,
7290,1917,36,,,346.36,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7291,229,315,2024-08-29,,,,Processing,Crypto,"123 Main St, New York"
7292,2949,130,2023-07-22,6.0,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7293,1681,480,2024-10-18,7.0,,,Cancelled,PayPal,
7294,1312,425,2023-06-22,,210.54,,Cancelled,PayPal,
7295,942,166,2024-07-14,2.0,,,Returned,Credit Card,
7296,1977,453,2023-06-21,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
7297,820,112,2023-12-11,2.0,,,Processing,,"456 Oak Ave, Los Angeles"
7298,1469,416,2024-04-04,,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
7299,878,442,,,,,Pending,Debit Card,"456 Oak Ave, Los Angeles"
7300,2403,288,2024-02-08,,,,Returned,Debit Card,
7301,1117,439,2023-12-12,,,,Cancelled,Credit Card,
7302,312,114,2024-08-03,,393.09,,Processing,PayPal,
7303,2868,30,2024-10-08,3.0,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
7304,1711,70,,,14.31,,Shipped,Cash,"456 Oak Ave, Los Angeles"
7305,159,123,2023-02-11,,,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
7306,1866,281,2024-07-14,,348.45,,Delivered,Credit Card,UNKNOWN
7307,415,343,2023-08-29,,423.85,,Pending,PayPal,"123 Main St, New York"
7308,459,73,2024-08-20,,,,Processing,Credit Card,
7309,2824,496,2023-10-15,,,,Delivered,Debit Card,"123 Main St, New York"
7310,1882,150,,,442.34,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7311,1162,38,2024-11-11,,,,Cancelled,Credit Card,
7312,494,5,,,,,Shipped,Credit Card,
7313,1927,108,2024-02-08,2.0,,,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
7314,868,336,2024-03-25,,,,Returned,,
7315,2983,110,2023-05-27,6.0,377.57,2265.42,Shipped,,
7316,1036,444,2024-07-31,7.0,,,Returned,Debit Card,UNKNOWN
7317,1857,465,2024-01-22,3.0,,,Delivered,,
7318,1437,444,2023-01-25,,,,Delivered,Cash,UNKNOWN
7319,2347,468,,,162.96,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
7320,66,144,2023-02-02,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7321,1261,103,,,,,Returned,Cash,"789 Pine Rd, Chicago"
7322,2965,291,,,52.76,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7323,1078,460,2023-03-14,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
7324,1416,4,,1.0,138.95,138.95,Cancelled,Debit Card,UNKNOWN
7325,2879,217,2023-11-20,,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
7326,1074,381,2023-12-12,3.0,,,Delivered,PayPal,"123 Main St, New York"
7327,756,475,2024-04-14,,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
7328,779,267,2023-11-05,,,,Cancelled,PayPal,
7329,145,133,2024-05-15,,301.98,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
7330,26,479,,8.0,,,Delivered,Crypto,UNKNOWN
7331,240,309,,9.0,270.69,2436.21,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7332,2317,126,2023-04-21,,,,Cancelled,,"456 Oak Ave, Los Angeles"
7333,370,147,2023-11-11,8.0,94.76,758.08,Delivered,Crypto,"789 Pine Rd, Chicago"
7334,2084,360,2023-03-10,,206.1,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
7335,348,317,2023-04-26,,,,Returned,Debit Card,
7336,1506,306,,,184.79,,Cancelled,Credit Card,"123 Main St, New York"
7337,2872,147,,,,,Pending,Crypto,
7338,2798,445,2023-07-06,,,,Pending,,"123 Main St, New York"
7339,1854,1,2023-07-02,,,,Delivered,,"123 Main St, New York"
7340,1365,371,2024-05-15,,,,Delivered,Cash,
7341,1753,470,,,,,Pending,Debit Card,"123 Main St, New York"
7342,2881,451,2024-07-23,,,,Delivered,Cash,
7343,2435,353,2024-01-09,,,,Processing,,"456 Oak Ave, Los Angeles"
7344,2317,113,2023-03-14,3.0,,,Shipped,,"456 Oak Ave, Los Angeles"
7345,2177,219,2024-07-12,,133.7,,Returned,Crypto,UNKNOWN
7346,221,29,,,,,Cancelled,Credit Card,"123 Main St, New York"
7347,1081,164,2024-11-10,,,,Delivered,Cash,"456 Oak Ave, Los Angeles"
7348,2838,308,2024-01-08,,307.86,,Cancelled,,UNKNOWN
7349,759,330,,9.0,127.42,1146.78,Returned,PayPal,"456 Oak Ave, Los Angeles"
7350,1215,350,2023-12-23,,,,Processing,PayPal,
7351,1707,412,2023-06-13,1.0,266.47,266.47,Returned,Debit Card,UNKNOWN
7352,416,174,2024-04-22,,328.9,,Shipped,Debit Card,"789 Pine Rd, Chicago"
7353,898,341,2024-05-28,,,,Delivered,Crypto,"789 Pine Rd, Chicago"
7354,2683,52,2023-04-05,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
7355,2131,29,,,,,Shipped,,UNKNOWN
7356,1066,449,2024-03-15,5.0,,,Pending,Credit Card,"456 Oak Ave, Los Angeles"
7357,2916,490,2023-02-03,10.0,,,Shipped,PayPal,"123 Main St, New York"
7358,2775,29,2023-09-25,,254.17,,Processing,PayPal,"789 Pine Rd, Chicago"
7359,1728,68,2024-01-25,2.0,445.46,890.92,Unknown,Debit Card,"123 Main St, New York"
7360,1268,477,2023-02-19,4.0,,,Returned,Debit Card,"123 Main St, New York"
7361,576,358,,,,,Pending,Debit Card,UNKNOWN
7362,1418,422,2024-06-28,9.0,,,Processing,PayPal,
7363,1087,88,2024-08-15,,,,Returned,PayPal,UNKNOWN
7364,1578,156,2024-05-01,,,,Shipped,,"789 Pine Rd, Chicago"
7365,688,448,2024-09-06,4.0,,,Shipped,Credit Card,"456 Oak Ave, Los Angeles"
7366,8,434,,,,,Processing,Debit Card,
7367,938,143,2024-10-09,,274.16,,Pending,PayPal,"789 Pine Rd, Chicago"
7368,1871,382,,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7369,1209,380,2024-06-08,9.0,,,Shipped,,"123 Main St, New York"
7370,1632,142,2024-04-07,,377.69,,Processing,Cash,"789 Pine Rd, Chicago"
7371,483,294,,,,,Cancelled,,"123 Main St, New York"
7372,2504,205,2024-03-17,,,,Delivered,Cash,
7373,2598,386,2024-12-12,10.0,,,Unknown,Credit Card,UNKNOWN
7374,477,204,,7.0,,,Unknown,Credit Card,"789 Pine Rd, Chicago"
7375,1700,372,2023-01-28,,,,Unknown,Crypto,"789 Pine Rd, Chicago"
7376,2225,5,2023-05-05,,,,Returned,,"123 Main St, New York"
7377,560,394,2023-03-30,,,,Pending,Debit Card,"123 Main St, New York"
7378,1788,253,2024-08-13,6.0,,,Pending,Cash,
7379,424,286,2024-12-11,,,,Pending,Credit Card,"456 Oak Ave, Los Angeles"
7380,2528,310,2024-08-06,,,,Cancelled,Credit Card,
7381,46,500,2023-10-08,,323.0,,Cancelled,,
7382,760,39,,7.0,,,Unknown,Credit Card,
7383,1977,469,2023-02-14,,,,Returned,,UNKNOWN
7384,529,386,2024-02-22,,63.83,,Delivered,Crypto,"123 Main St, New York"
7385,1861,111,2024-06-02,5.0,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7386,2223,347,2023-12-30,6.0,343.84,2063.04,Shipped,Cash,UNKNOWN
7387,1519,301,2023-06-19,2.0,487.08,974.16,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7388,1537,210,2023-03-05,,,,Processing,Debit Card,
7389,2358,230,2024-07-05,,203.54,,Shipped,Debit Card,"123 Main St, New York"
7390,655,13,,5.0,,,Returned,PayPal,"789 Pine Rd, Chicago"
7391,1039,274,2024-02-24,3.0,,,Unknown,Credit Card,UNKNOWN
7392,2287,290,2023-09-15,,,,Delivered,PayPal,UNKNOWN
7393,1177,287,,,117.82,,Cancelled,Debit Card,"123 Main St, New York"
7394,443,298,,,,,Delivered,PayPal,
7395,2717,3,,,,,Processing,,"456 Oak Ave, Los Angeles"
7396,1552,19,2024-06-06,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
7397,2925,324,2024-07-21,,,,Returned,Debit Card,"456 Oak Ave, Los Angeles"
7398,2895,405,2024-12-20,,,,Returned,,"123 Main St, New York"
7399,989,436,2023-06-03,4.0,,,Shipped,Debit Card,"789 Pine Rd, Chicago"
7400,815,138,2024-11-30,,197.9,,Pending,PayPal,
7401,1063,362,,,,,Returned,Credit Card,UNKNOWN
7402,426,398,2024-12-28,,,,Unknown,,"789 Pine Rd, Chicago"
7403,1040,241,,,51.15,,Returned,Cash,"789 Pine Rd, Chicago"
7404,1378,123,2023-11-06,,396.46,,Shipped,,
7405,31,317,2024-05-08,9.0,,,Delivered,Credit Card,
7406,796,102,,,,,Processing,,UNKNOWN
7407,2518,340,2024-06-15,,,,Cancelled,,UNKNOWN
7408,460,327,,,,,Delivered,PayPal,UNKNOWN
7409,2879,363,2024-07-28,,212.35,,Processing,Cash,
7410,2935,48,2023-06-12,,,,Delivered,Cash,UNKNOWN
7411,1620,344,2023-02-14,,238.3,,Returned,Cash,"789 Pine Rd, Chicago"
7412,544,124,2024-08-20,,,,Delivered,Debit Card,
7413,2956,354,2024-07-08,1.0,,,Cancelled,Credit Card,
7414,2779,292,2024-10-10,,,,Returned,Crypto,"456 Oak Ave, Los Angeles"
7415,1143,183,2024-10-25,7.0,255.63,1789.41,Shipped,Crypto,UNKNOWN
7416,459,38,,5.0,,,Shipped,Debit Card,"789 Pine Rd, Chicago"
7417,2971,285,,1.0,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
7418,2281,228,2023-07-09,,127.15,,Unknown,,
7419,1643,150,2024-05-03,,,,Pending,Debit Card,UNKNOWN
7420,1995,403,,8.0,461.22,3689.76,Processing,Crypto,
7421,2555,29,2024-06-30,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
7422,1504,68,2024-04-24,3.0,,,Shipped,,UNKNOWN
7423,1902,377,,,,,Pending,,UNKNOWN
7424,1603,436,2023-02-10,,,,Delivered,PayPal,UNKNOWN
7425,290,290,2023-09-14,4.0,,,Processing,PayPal,"123 Main St, New York"
7426,633,426,2024-11-28,7.0,,,Cancelled,PayPal,UNKNOWN
7427,1610,243,,10.0,135.16,1351.6,Processing,Debit Card,"789 Pine Rd, Chicago"
7428,2701,463,,,72.57,,Delivered,Crypto,
7429,2697,238,2023-05-01,,,,Processing,Debit Card,UNKNOWN
7430,2453,410,2024-04-20,,304.71,,Delivered,Credit Card,
7431,1754,155,2023-09-02,,,,Shipped,,
7432,2924,8,2024-11-30,,,,Processing,,"123 Main St, New York"
7433,2696,282,2023-06-03,,,,Pending,Debit Card,
7434,2568,22,,4.0,,,Delivered,,
7435,54,267,2023-04-25,,,,Cancelled,Credit Card,
7436,2158,243,2024-03-25,3.0,,,Returned,Crypto,
7437,2694,428,,,,,Cancelled,Debit Card,
7438,2575,431,2023-04-29,,,,Shipped,Debit Card,UNKNOWN
7439,932,494,2024-10-12,1.0,,,Shipped,PayPal,
7440,326,463,2023-05-16,6.0,288.32,1729.92,Cancelled,,UNKNOWN
7441,912,209,2024-03-06,,,,Returned,Cash,
7442,2928,201,2023-12-27,,,,Processing,,"789 Pine Rd, Chicago"
7443,1588,37,,5.0,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
7444,1622,158,2023-06-24,8.0,,,Returned,,
7445,2255,398,2023-04-17,,37.28,,Cancelled,Debit Card,
7446,290,251,,,,,Delivered,Cash,"456 Oak Ave, Los Angeles"
7447,314,9,2023-10-28,,,,Delivered,Debit Card,"123 Main St, New York"
7448,813,200,2024-08-02,6.0,,,Pending,Debit Card,"789 Pine Rd, Chicago"
7449,960,62,2023-01-15,,319.99,,Delivered,Debit Card,"789 Pine Rd, Chicago"
7450,2730,252,2024-04-05,,,,Processing,Debit Card,UNKNOWN
7451,1559,317,,,,,Pending,,"456 Oak Ave, Los Angeles"
7452,2642,116,2023-02-23,2.0,,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
7453,733,270,2024-02-08,,,,Cancelled,Cash,
7454,626,460,,,,,Pending,Cash,
7455,2725,238,2023-10-19,,,,Processing,Cash,"123 Main St, New York"
7456,1510,203,2024-05-12,,,,Returned,,"456 Oak Ave, Los Angeles"
7457,1706,411,,,,,Delivered,,
7458,242,151,2024-04-07,,,,Processing,PayPal,
7459,1023,188,2023-04-29,,40.65,,Cancelled,,UNKNOWN
7460,2618,81,,,,,Cancelled,PayPal,
7461,2363,310,2023-03-20,,,,Delivered,Debit Card,
7462,955,14,,,,,Shipped,PayPal,"789 Pine Rd, Chicago"
7463,2385,480,2023-12-20,,,,Pending,PayPal,UNKNOWN
7464,333,403,2023-11-08,,,,Returned,,UNKNOWN
7465,1549,399,2024-03-10,,,,Cancelled,Crypto,"123 Main St, New York"
7466,1680,11,2024-03-30,,,,Cancelled,PayPal,UNKNOWN
7467,1108,458,2023-06-20,10.0,363.73,3637.3,Returned,,
7468,2057,386,2024-03-02,7.0,,,Returned,Debit Card,
7469,747,198,,9.0,259.16,2332.44,Processing,Credit Card,"123 Main St, New York"
7470,1115,485,,,,,Delivered,Credit Card,
7471,1749,44,2023-03-05,4.0,,,Unknown,,"789 Pine Rd, Chicago"
7472,796,405,,8.0,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
7473,2523,248,2023-04-21,,153.33,,Delivered,PayPal,UNKNOWN
7474,1489,11,2024-11-02,3.0,,,Cancelled,Cash,"789 Pine Rd, Chicago"
7475,212,74,2024-06-19,,,,Returned,Credit Card,
7476,1300,169,,3.0,,,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
7477,2328,47,2023-03-06,,,,Shipped,Debit Card,"123 Main St, New York"
7478,2740,457,2024-05-18,10.0,,,Shipped,Cash,
7479,1814,350,,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7480,1235,250,,,477.3,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7481,1855,492,2023-08-14,,,,Cancelled,,
7482,1629,73,2023-07-03,5.0,,,Processing,,"123 Main St, New York"
7483,509,98,2023-12-05,10.0,,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7484,834,346,2024-11-23,,,,Delivered,PayPal,
7485,1158,27,2023-08-02,,,,Returned,Debit Card,
7486,1428,99,,,,,Processing,,
7487,530,214,2023-01-08,,,,Pending,Debit Card,"789 Pine Rd, Chicago"
7488,208,366,2024-07-18,,,,Cancelled,Crypto,
7489,2532,336,2024-05-10,,,,Cancelled,,
7490,956,101,2024-12-08,,,,Cancelled,,"123 Main St, New York"
7491,1612,365,2024-02-03,9.0,,,Cancelled,,
7492,2624,77,2023-09-26,,,,Delivered,Cash,"789 Pine Rd, Chicago"
7493,1607,332,2023-08-15,,,,Cancelled,PayPal,"123 Main St, New York"
7494,2868,117,2024-11-28,9.0,,,Cancelled,Crypto,
7495,957,133,,,,,Cancelled,Crypto,"123 Main St, New York"
7496,1036,318,,,,,Processing,,
7497,1057,426,,2.0,306.86,613.72,Unknown,PayPal,
7498,343,142,2024-10-01,,,,Shipped,Crypto,"456 Oak Ave, Los Angeles"
7499,1322,176,,1.0,,,Returned,Credit Card,"789 Pine Rd, Chicago"
7500,2870,150,,4.0,,,Cancelled,,"456 Oak Ave, Los Angeles"
7501,2620,148,2023-02-19,6.0,,,Returned,Credit Card,"789 Pine Rd, Chicago"
7502,1749,277,,,,,Returned,,
7503,2240,303,2024-12-03,,,,Delivered,,"456 Oak Ave, Los Angeles"
7504,61,435,2023-09-22,1.0,,,Delivered,Credit Card,UNKNOWN
7505,923,179,2023-08-15,,159.04,,Pending,,UNKNOWN
7506,1099,241,,,328.0,,Returned,PayPal,"456 Oak Ave, Los Angeles"
7507,2045,128,2024-09-21,,,,Shipped,,
7508,1939,416,2023-08-26,6.0,,,Cancelled,PayPal,"123 Main St, New York"
7509,1786,258,,,,,Cancelled,Credit Card,UNKNOWN
7510,226,439,,9.0,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
7511,1081,39,2023-04-21,,,,Processing,,"789 Pine Rd, Chicago"
7512,807,213,2023-05-24,10.0,,,Cancelled,Credit Card,
7513,560,273,2024-08-08,,,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
7514,2657,417,2023-10-21,,,,Pending,Cash,
7515,689,366,2023-05-15,,,,Delivered,Cash,"123 Main St, New York"
7516,2184,445,,,,,Returned,,"123 Main St, New York"
7517,97,367,,,,,Cancelled,Crypto,"123 Main St, New York"
7518,566,7,2024-01-31,,,,Shipped,,UNKNOWN
7519,1147,171,2023-08-03,2.0,,,Processing,,
7520,2168,242,2023-01-29,,,,Shipped,Cash,"456 Oak Ave, Los Angeles"
7521,1824,79,2024-09-01,,,,Processing,Crypto,
7522,318,277,2023-05-20,,433.49,,Shipped,Debit Card,"123 Main St, New York"
7523,1224,92,2024-02-21,,101.56,,Delivered,Debit Card,"456 Oak Ave, Los Angeles"
7524,2186,64,2023-01-04,,,,Unknown,Crypto,"123 Main St, New York"
7525,58,383,2023-02-20,6.0,415.79,2494.74,Pending,PayPal,
7526,195,116,2023-10-28,,,,Delivered,Credit Card,
7527,849,186,2023-04-20,5.0,204.45,1022.25,Cancelled,,
7528,1537,416,2024-09-27,,,,Shipped,Debit Card,
7529,1340,27,2023-01-18,9.0,,,Unknown,Debit Card,"789 Pine Rd, Chicago"
7530,2283,399,2024-11-04,4.0,,,Delivered,Cash,"456 Oak Ave, Los Angeles"
7531,2147,52,2023-08-04,,,,Cancelled,PayPal,UNKNOWN
7532,2585,46,,,,,Delivered,,
7533,2201,195,2024-11-20,5.0,,,Returned,Crypto,"123 Main St, New York"
7534,1836,185,,,,,Processing,Crypto,
7535,1006,475,2023-04-22,,312.63,,Pending,Credit Card,UNKNOWN
7536,274,125,,4.0,,,Unknown,Credit Card,"123 Main St, New York"
7537,2526,290,2023-09-10,,,,Pending,Debit Card,
7538,1276,264,,,,,Shipped,,
7539,2200,147,2024-05-25,,,,Cancelled,,"789 Pine Rd, Chicago"
7540,1027,239,2024-01-12,,387.55,,Returned,,"123 Main St, New York"
7541,894,176,,9.0,,,Pending,Credit Card,UNKNOWN
7542,1159,53,,,,,Delivered,,"123 Main St, New York"
7543,783,380,2023-05-03,,,,Shipped,PayPal,"789 Pine Rd, Chicago"
7544,57,415,,,,,Pending,,
7545,1211,20,2024-11-20,,,,Delivered,Credit Card,UNKNOWN
7546,1122,135,2023-07-15,,,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
7547,1542,182,2024-11-14,1.0,,,Processing,,"456 Oak Ave, Los Angeles"
7548,1910,143,2024-02-05,,,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
7549,27,50,2023-01-15,,,,Cancelled,Debit Card,
7550,385,336,2023-05-17,,,,Cancelled,Crypto,UNKNOWN
7551,614,362,2023-04-04,,330.02,,Processing,Debit Card,"123 Main St, New York"
7552,1154,424,2023-07-23,,,,Shipped,,"456 Oak Ave, Los Angeles"
7553,1868,125,2023-11-09,,94.4,,Returned,Credit Card,"123 Main St, New York"
7554,1612,11,,,,,Unknown,Cash,"456 Oak Ave, Los Angeles"
7555,2431,367,2023-01-01,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7556,1898,253,2023-05-15,10.0,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
7557,2020,182,2024-10-29,,,,Pending,Credit Card,
7558,267,137,2024-12-03,,,,Processing,Crypto,
7559,711,237,2023-12-29,3.0,320.95,962.85,Processing,,"789 Pine Rd, Chicago"
7560,1335,6,,,,,Cancelled,PayPal,
7561,2735,225,2024-05-26,,410.66,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
7562,28,457,2024-07-09,,,,Returned,Cash,UNKNOWN
7563,1579,267,,1.0,,,Processing,Cash,
7564,1981,199,2024-08-06,,,,Unknown,Credit Card,"789 Pine Rd, Chicago"
7565,2081,327,2023-01-14,,,,Shipped,Cash,UNKNOWN
7566,2708,18,2024-01-24,7.0,421.88,2953.16,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
7567,2007,161,,,,,Pending,Credit Card,
7568,277,86,2023-12-24,,,,Cancelled,PayPal,
7569,79,198,2024-03-17,,,,Delivered,PayPal,
7570,1217,169,,10.0,,,Cancelled,PayPal,"789 Pine Rd, Chicago"
7571,498,114,2024-03-17,,,,Delivered,Cash,"123 Main St, New York"
7572,123,262,2024-01-04,1.0,,,Delivered,Debit Card,
7573,476,154,2023-04-30,,,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
