customer_id,name,email,phone,city,state,country,signup_date,age,membership
805,Unknown,alice@gmail.com,,New York,CA,USA,01/23/2023,41.0,Unknown
15,Jane Doe,,555.123.4567,New York,Unknown,USA,21-May-2023,49.0,Silver
1930,Unknown,jane@test.com,555-123-4567,Chicago,CA,Unknown,,49.0,Premium
2689,Charlie Davis,alice@gmail.com,N/A,New York,CA,USA,20-Jun-2024,,Premium
972,Sarah Miller,bob@company.com,N/A,Los Angeles,Unknown,USA,2024-06-20,,Bronze
2325,John Smith,bob@company.com,N/A,New York,Unknown,Unknown,23-Dec-2024,,Gold
270,Unknown,john@email.com,N/A,New York,NY,USA,2024-07-24,,Free
314,Unknown,john@email.com,,Unknown,IL,USA,1676313000.0,,Free
1976,Michael Lee,,555.123.4567,Unknown,WA,USA,2023-03-09,,Silver
1166,Alice Brown,bob@company.com,N/A,New York,NY,USA,,,Free
2094,David Garcia,,(555) 123-4567,Seattle,TX,USA,06/18/2023,,Bronze
1532,Bob Wilson,,(555) 123-4567,Chicago,CA,USA,2023-07-17,,Gold
516,Alice Brown,,555.123.4567,Chicago,CA,USA,2024-02-05,,Free
764,Alice Brown,john@email.com,(555) 123-4567,Los Angeles,NY,USA,20-May-2023,,Bronze
612,Unknown,,555.123.4567,Los Angeles,Unknown,USA,2023-07-30,,Gold
854,Unknown,,INVALID,Los Angeles,TX,USA,12/25/2023,,Silver
2049,Bob Wilson,,555.123.4567,Seattle,CA,USA,12-Dec-2023,72.0,Premium
2826,Unknown,,000-000-0000,Seattle,NY,Unknown,11-May-2023,,Gold
2589,Unknown,alice@gmail.com,5551234567,New York,NY,USA,06/14/2024,,Free
656,Jane Doe,john@email.com,555.123.4567,Seattle,Unknown,USA,1708972200.0,,Free
1181,James Taylor,jane@test.com,(555) 123-4567,Unknown,IL,Unknown,13-May-2023,49.0,Silver
1816,David Garcia,,N/A,New York,CA,USA,,,Free
1596,Jane Doe,,555-123-4567,Chicago,IL,USA,04/10/2023,29.0,Unknown
864,Unknown,john@email.com,,Los Angeles,CA,USA,15-May-2023,,Free
253,Emma Johnson,bob@company.com,,New York,WA,USA,04/13/2023,,Gold
1727,John Smith,,5551234567,San Francisco,NY,USA,1687285800.0,,Bronze
2823,Bob Wilson,,(555) 123-4567,Los Angeles,NY,USA,1717871400.0,,Bronze
63,James Taylor,,,Unknown,IL,USA,09-Apr-2024,,Gold
2203,David Garcia,,,Unknown,IL,USA,2023-06-13,,Premium
1623,Jane Doe,,(555) 123-4567,Unknown,NY,Unknown,2024-09-02,55.0,Bronze
1156,James Taylor,john@email.com,(555) 123-4567,Los Angeles,CA,Unknown,1706639400.0,,Unknown
2527,Sarah Miller,jane@test.com,,New York,WA,Unknown,10/15/2024,54.0,Gold
1446,David Garcia,,,New York,IL,USA,2024-01-30,,Free
2750,David Garcia,john@email.com,INVALID,Unknown,CA,Unknown,2024-11-13,,Free
17,Jane Doe,jane@test.com,INVALID,Chicago,Unknown,Unknown,26-Aug-2023,,Bronze
240,Unknown,,+1-555-123-4567,San Francisco,Unknown,USA,2023-01-08,,Free
714,Lisa Anderson,john@email.com,+1-555-123-4567,Unknown,CA,USA,1675621800.0,,Unknown
1693,Sarah Miller,,INVALID,Los Angeles,NY,USA,04/30/2024,,Free
1731,Alice Brown,,,New York,CA,USA,2024-06-11,69.0,Gold
747,John Smith,,555.123.4567,New York,IL,USA,2023-05-29,,Gold
2327,Bob Wilson,,555-123-4567,Chicago,WA,USA,12/31/2023,,Silver
2435,Bob Wilson,,,Unknown,NY,USA,12-Oct-2024,,Bronze
930,Jane Doe,,,Unknown,IL,USA,2024-02-06,,Premium
2810,Emma Johnson,,INVALID,Chicago,IL,USA,2023-11-01,46.0,Unknown
489,Jane Doe,bob@company.com,INVALID,New York,NY,USA,2023-06-26,,Bronze
1781,Unknown,,,Unknown,CA,Unknown,17-Jan-2024,,Unknown
1545,Bob Wilson,,5551234567,Unknown,IL,USA,,,Silver
1287,Michael Lee,alice@gmail.com,INVALID,Chicago,TX,USA,08/04/2024,,Free
1001,John Smith,,5551234567,San Francisco,TX,USA,1683138600.0,,Silver
432,Unknown,jane@test.com,(555) 123-4567,Los Angeles,Unknown,USA,08-Jun-2023,,Free
2984,John Smith,,(555) 123-4567,Chicago,TX,USA,,,Bronze
106,Lisa Anderson,,555.123.4567,Houston,NY,USA,1710873000.0,,Premium
2373,John Smith,,555.123.4567,Unknown,CA,USA,15-Aug-2023,73.0,Premium
1528,Jane Doe,alice@gmail.com,,Chicago,CA,USA,1680546600.0,54.0,Silver
1939,Jane Doe,john@email.com,+1-555-123-4567,Unknown,CA,Unknown,20-Jul-2024,53.0,Gold
2035,John Smith,,555.123.4567,Seattle,TX,Unknown,10/17/2023,,Gold
178,John Smith,,INVALID,New York,WA,USA,2023-06-21,,Bronze
2370,John Smith,alice@gmail.com,000-000-0000,New York,NY,USA,1722969000.0,,Unknown
2367,Sarah Miller,,555.123.4567,Unknown,IL,USA,2023-01-23,26.0,Bronze
2007,Unknown,,555-123-4567,Chicago,CA,USA,,46.0,Premium
30,Unknown,,N/A,Los Angeles,NY,USA,09/07/2023,,Gold
1362,Lisa Anderson,,(555) 123-4567,New York,IL,USA,09/29/2024,41.0,Silver
359,Unknown,alice@gmail.com,(555) 123-4567,Chicago,TX,USA,1725215400.0,,Bronze
1038,John Smith,john@email.com,(555) 123-4567,New York,IL,USA,2024-04-07,45.0,Bronze
2770,Michael Lee,,5551234567,Los Angeles,CA,USA,08/26/2024,62.0,Bronze
32,John Smith,jane@test.com,INVALID,Los Angeles,Unknown,USA,22-Sep-2023,70.0,Gold
2439,Unknown,,000-000-0000,Los Angeles,NY,USA,09/04/2023,,Free
903,Unknown,jane@test.com,INVALID,New York,CA,USA,23-Oct-2023,,Gold
2837,John Smith,,555-123-4567,Houston,NY,USA,,,Bronze
2201,Jane Doe,john@email.com,+1-555-123-4567,Unknown,NY,USA,,40.0,Free
530,John Smith,,INVALID,Chicago,Unknown,USA,2024-09-29,,Gold
52,Emma Johnson,,+1-555-123-4567,San Francisco,Unknown,USA,2023-04-14,,Gold
2418,John Smith,,555-123-4567,New York,WA,USA,2023-12-20,,Premium
1389,John Smith,,,Los Angeles,CA,USA,,,Gold
2584,Michael Lee,alice@gmail.com,,Los Angeles,Unknown,Unknown,2023-07-28,,Gold
613,Unknown,,000-000-0000,New York,IL,USA,1704911400.0,27.0,Unknown
2696,Jane Doe,,000-000-0000,New York,WA,USA,1711996200.0,,Gold
1292,Jane Doe,alice@gmail.com,555-123-4567,Unknown,CA,USA,10/29/2024,,Free
2264,Charlie Davis,,555.123.4567,New York,Unknown,USA,,,Premium
1864,David Garcia,jane@test.com,INVALID,New York,CA,USA,2023-04-08,37.0,Free
596,Alice Brown,,5551234567,New York,WA,USA,2023-12-08,,Bronze
274,Jane Doe,bob@company.com,INVALID,Unknown,Unknown,USA,1674153000.0,60.0,Silver
180,Jane Doe,,+1-555-123-4567,Seattle,CA,USA,1680719400.0,,Free
2483,John Smith,,5551234567,Los Angeles,NY,USA,10/27/2023,,Gold
2289,Unknown,alice@gmail.com,555.123.4567,Chicago,WA,USA,02/27/2024,,Silver
1041,Unknown,,,Los Angeles,TX,USA,24-Jan-2024,75.0,Gold
1479,Jane Doe,jane@test.com,(555) 123-4567,New York,IL,USA,02/16/2023,,Silver
2395,Charlie Davis,john@email.com,(555) 123-4567,Houston,TX,USA,2023-11-05,,Premium
155,David Garcia,john@email.com,+1-555-123-4567,Chicago,CA,USA,,,Premium
2178,Emma Johnson,jane@test.com,INVALID,Chicago,CA,Unknown,07/20/2023,,Free
1341,John Smith,john@email.com,555.123.4567,Seattle,Unknown,USA,1688754600.0,,Gold
2025,James Taylor,,,Houston,CA,USA,2023-08-02,,Gold
344,Jane Doe,jane@test.com,+1-555-123-4567,New York,WA,USA,2023-04-03,,Free
524,James Taylor,,N/A,New York,Unknown,USA,,,Premium
49,Charlie Davis,jane@test.com,000-000-0000,Seattle,IL,USA,,,Unknown
2169,Bob Wilson,,555-123-4567,Unknown,CA,USA,05/18/2023,,Premium
1692,Bob Wilson,,,Seattle,IL,USA,2023-07-28,,Unknown
2100,John Smith,,(555) 123-4567,Seattle,NY,USA,2024-04-05,,Bronze
1467,Charlie Davis,,(555) 123-4567,Los Angeles,NY,USA,2023-12-28,,Free
2549,Jane Doe,,(555) 123-4567,New York,IL,Unknown,03-Jul-2023,,Free
662,Unknown,,,Chicago,CA,USA,2023-03-05,,Bronze
1560,Unknown,bob@company.com,(555) 123-4567,Los Angeles,CA,Unknown,2023-02-05,,Bronze
169,Alice Brown,,555.123.4567,Chicago,CA,USA,1722191400.0,,Gold
345,James Taylor,,,New York,NY,USA,12-Apr-2023,,Bronze
343,Lisa Anderson,,N/A,Chicago,WA,Unknown,,56.0,Free
2195,Bob Wilson,,+1-555-123-4567,Houston,TX,Unknown,18-Sep-2024,71.0,Free
2851,David Garcia,,000-000-0000,Seattle,Unknown,Unknown,2024-04-18,,Silver
2628,Alice Brown,john@email.com,,Chicago,NY,USA,,,Bronze
963,Michael Lee,,555.123.4567,Unknown,CA,USA,1684175400.0,,Free
2637,John Smith,jane@test.com,N/A,Los Angeles,Unknown,USA,1705429800.0,49.0,Gold
1793,Unknown,,555.123.4567,Unknown,Unknown,USA,2024-12-06,42.0,Silver
411,Lisa Anderson,,+1-555-123-4567,Los Angeles,NY,USA,,26.0,Silver
1482,Bob Wilson,,000-000-0000,Unknown,TX,USA,06/15/2023,26.0,Bronze
1975,Alice Brown,bob@company.com,000-000-0000,Los Angeles,WA,USA,,,Silver
1898,Charlie Davis,,,Unknown,IL,USA,1708799400.0,,Gold
889,Sarah Miller,john@email.com,,Los Angeles,Unknown,Unknown,06/16/2024,,Premium
1994,Unknown,,000-000-0000,Unknown,CA,USA,2023-07-06,,Premium
1107,Bob Wilson,,5551234567,Los Angeles,TX,USA,02/11/2023,,Unknown
2962,David Garcia,john@email.com,INVALID,Houston,IL,USA,,,Silver
235,Sarah Miller,bob@company.com,555-123-4567,New York,CA,Unknown,2024-09-21,,Silver
2577,Jane Doe,jane@test.com,+1-555-123-4567,Chicago,Unknown,USA,2023-04-10,,Free
1506,John Smith,,,San Francisco,TX,USA,17-Dec-2023,,Silver
1780,Sarah Miller,,(555) 123-4567,New York,NY,USA,21-May-2024,,Gold
2492,Charlie Davis,bob@company.com,(555) 123-4567,New York,CA,USA,,,Bronze
373,John Smith,,555.123.4567,New York,NY,USA,2024-05-13,,Bronze
686,John Smith,john@email.com,,New York,TX,USA,2023-07-06,43.0,Silver
800,John Smith,,555-123-4567,Houston,CA,USA,1672511400.0,,Gold
1823,Emma Johnson,john@email.com,(555) 123-4567,Los Angeles,CA,USA,2023-03-18,,Bronze
535,Unknown,john@email.com,,Los Angeles,WA,USA,01/12/2023,,Bronze
2570,John Smith,,N/A,Chicago,TX,USA,2023-03-19,,Gold
842,Unknown,alice@gmail.com,,New York,WA,USA,11/02/2024,,Silver
104,Charlie Davis,,,Unknown,NY,USA,1700245800.0,,Unknown
636,Emma Johnson,jane@test.com,555-123-4567,Seattle,CA,USA,08/08/2023,70.0,Silver
2417,Unknown,,+1-555-123-4567,Unknown,CA,USA,2024-10-25,,Silver
2994,Jane Doe,john@email.com,N/A,Los Angeles,TX,USA,22-Mar-2023,,Gold
2372,Jane Doe,,(555) 123-4567,Los Angeles,CA,Unknown,,,Free
730,John Smith,,,Los Angeles,CA,USA,,68.0,Unknown
2621,Emma Johnson,,,San Francisco,WA,USA,1717353000.0,,Gold
2787,Bob Wilson,john@email.com,+1-555-123-4567,Seattle,IL,USA,2023-12-25,,Silver
1274,Unknown,john@email.com,000-000-0000,Unknown,Unknown,USA,2023-08-13,,Premium
2429,Jane Doe,bob@company.com,000-000-0000,Unknown,NY,USA,1694975400.0,,Silver
2226,Unknown,,555-123-4567,New York,IL,USA,1706985000.0,,Premium
2042,John Smith,john@email.com,+1-555-123-4567,Houston,TX,Unknown,INVALID_DATE,,Silver
2834,Jane Doe,,555-123-4567,Chicago,TX,USA,1733855400.0,,Free
315,Jane Doe,john@email.com,N/A,New York,Unknown,USA,2023-12-06,61.0,Free
1277,Charlie Davis,bob@company.com,5551234567,New York,CA,Unknown,,64.0,Gold
1019,John Smith,,INVALID,Seattle,CA,Unknown,09-Aug-2024,,Silver
1155,Unknown,john@email.com,+1-555-123-4567,Chicago,NY,USA,1674757800.0,,Premium
1516,Alice Brown,,5551234567,Unknown,CA,USA,12/31/2023,21.0,Free
2903,Bob Wilson,,+1-555-123-4567,Houston,CA,USA,1672943400.0,,Silver
1440,Alice Brown,,000-000-0000,New York,WA,USA,,,Premium
2639,Jane Doe,,,Los Angeles,CA,USA,02/17/2023,,Free
2722,Jane Doe,john@email.com,5551234567,New York,IL,USA,13-Feb-2023,33.0,Free
1411,David Garcia,bob@company.com,555.123.4567,New York,CA,USA,2024-05-11,71.0,Free
1264,Jane Doe,,000-000-0000,Seattle,CA,USA,07/08/2024,65.0,Free
2044,Unknown,,(555) 123-4567,New York,CA,USA,19-Apr-2024,,Free
823,Jane Doe,john@email.com,,New York,TX,USA,2024-01-15,30.0,Bronze
1168,David Garcia,,,Houston,IL,USA,04-Mar-2024,,Free
1884,Jane Doe,alice@gmail.com,5551234567,Unknown,NY,USA,,,Silver
2155,Sarah Miller,jane@test.com,+1-555-123-4567,San Francisco,TX,USA,08/08/2023,,Free
80,John Smith,,+1-555-123-4567,Los Angeles,IL,USA,28-Aug-2023,,Premium
1130,Lisa Anderson,john@email.com,5551234567,Unknown,NY,USA,2024-07-24,39.0,Free
1372,Jane Doe,bob@company.com,000-000-0000,Chicago,Unknown,USA,06/13/2023,54.0,Unknown
2937,David Garcia,bob@company.com,000-000-0000,Chicago,WA,USA,2023-12-05,,Bronze
1488,James Taylor,john@email.com,000-000-0000,Unknown,NY,USA,,,Bronze
493,Bob Wilson,bob@company.com,(555) 123-4567,Houston,TX,USA,08/02/2023,,Free
8,Jane Doe,,555-123-4567,Los Angeles,CA,USA,,,Free
2610,Emma Johnson,,555-123-4567,Chicago,CA,Unknown,2024-05-22,36.0,Unknown
2074,James Taylor,,+1-555-123-4567,Unknown,WA,USA,2024-11-20,,Unknown
2004,John Smith,,,New York,NY,USA,2023-02-17,,Gold
2839,Jane Doe,alice@gmail.com,555.123.4567,Chicago,TX,USA,30-May-2023,30.0,Silver
1376,Jane Doe,,555.123.4567,Houston,Unknown,USA,2024-04-14,66.0,Free
2960,Emma Johnson,jane@test.com,N/A,New York,TX,USA,2024-01-01,,Gold
2540,Charlie Davis,alice@gmail.com,INVALID,Chicago,TX,USA,1701973800.0,,Silver
41,Unknown,,,New York,CA,USA,1687631400.0,,Unknown
734,Jane Doe,,555.123.4567,Los Angeles,CA,Unknown,1696271400.0,,Unknown
2302,John Smith,john@email.com,N/A,Seattle,CA,USA,2023-02-24,78.0,Free
2132,James Taylor,,555-123-4567,Los Angeles,WA,USA,2024-07-03,,Free
1869,Jane Doe,,,Houston,TX,Unknown,23-Feb-2023,51.0,Free
5,John Smith,john@email.com,555-123-4567,Chicago,TX,USA,2023-06-09,,Silver
2110,James Taylor,jane@test.com,N/A,Chicago,TX,USA,2023-01-01,51.0,Premium
1543,Emma Johnson,jane@test.com,555.123.4567,Houston,NY,USA,2023-07-19,,Free
1424,Jane Doe,,555-123-4567,Los Angeles,Unknown,USA,02/15/2024,,Gold
2408,Unknown,,000-000-0000,Unknown,WA,USA,2023-01-15,,Premium
140,Jane Doe,bob@company.com,N/A,New York,WA,USA,08-Apr-2024,,Free
2359,Michael Lee,john@email.com,,Chicago,CA,USA,2023-05-17,,Bronze
123,David Garcia,,000-000-0000,Unknown,CA,USA,1709922600.0,,Bronze
1169,Bob Wilson,,5551234567,Los Angeles,WA,USA,,,Bronze
2192,Jane Doe,,(555) 123-4567,Houston,TX,USA,,,Bronze
2614,John Smith,alice@gmail.com,,Unknown,NY,USA,25-Aug-2024,,Unknown
2374,Sarah Miller,,000-000-0000,Chicago,IL,USA,2023-01-08,60.0,Gold
401,Jane Doe,john@email.com,000-000-0000,New York,CA,Unknown,,56.0,Free
1881,Unknown,alice@gmail.com,,Los Angeles,NY,USA,03/31/2024,,Unknown
1728,Bob Wilson,bob@company.com,5551234567,Los Angeles,NY,USA,2024-12-11,,Silver
819,John Smith,bob@company.com,N/A,Unknown,WA,USA,29-Feb-2024,58.0,Premium
2384,John Smith,bob@company.com,+1-555-123-4567,Los Angeles,WA,USA,2023-04-23,,Silver
614,Charlie Davis,alice@gmail.com,+1-555-123-4567,New York,CA,USA,,,Free
1931,John Smith,alice@gmail.com,,Los Angeles,CA,USA,2024-01-02,,Unknown
1201,John Smith,john@email.com,,Unknown,TX,USA,2024-10-22,,Gold
2532,Jane Doe,bob@company.com,+1-555-123-4567,New York,TX,USA,2023-07-12,,Gold
1240,Jane Doe,,555.123.4567,New York,WA,USA,2023-10-05,,Silver
2686,Jane Doe,,(555) 123-4567,Chicago,CA,USA,2024-04-10,,Bronze
2973,Emma Johnson,alice@gmail.com,INVALID,Chicago,Unknown,USA,2023-03-10,,Silver
1594,Jane Doe,jane@test.com,INVALID,Chicago,IL,USA,,,Free
137,John Smith,john@email.com,555.123.4567,New York,WA,Unknown,2024-10-23,,Bronze
1236,Jane Doe,,+1-555-123-4567,New York,WA,USA,2024-10-20,,Silver
2695,Emma Johnson,jane@test.com,555.123.4567,Los Angeles,CA,USA,2023-07-31,25.0,Gold
2951,Unknown,john@email.com,5551234567,Chicago,WA,USA,2024-09-05,,Free
2753,Jane Doe,,555.123.4567,Los Angeles,CA,USA,03/05/2024,,Free
362,Sarah Miller,john@email.com,INVALID,Los Angeles,CA,USA,03-Jan-2024,,Bronze
1524,Emma Johnson,jane@test.com,555-123-4567,Los Angeles,CA,USA,1677349800.0,,Free
203,Charlie Davis,,555-123-4567,San Francisco,TX,USA,08-Mar-2024,,Gold
631,Lisa Anderson,john@email.com,000-000-0000,Los Angeles,CA,USA,2023-02-23,,Silver
2246,Jane Doe,,,Chicago,NY,Unknown,,,Gold
1964,Emma Johnson,,5551234567,San Francisco,NY,USA,2024-08-30,,Bronze
2706,Charlie Davis,bob@company.com,N/A,Los Angeles,TX,USA,16-Mar-2024,,Gold
716,John Smith,john@email.com,+1-555-123-4567,New York,NY,USA,,38.0,Unknown
42,Jane Doe,,555-123-4567,Los Angeles,WA,USA,2024-06-07,,Silver
1024,John Smith,john@email.com,555.123.4567,Unknown,Unknown,USA,18-Nov-2024,,Gold
517,James Taylor,john@email.com,N/A,Unknown,TX,USA,2023-11-08,,Bronze
1369,Unknown,,555.123.4567,Los Angeles,NY,USA,2023-11-05,,Silver
2421,Charlie Davis,,555-123-4567,Chicago,WA,USA,1716661800.0,46.0,Unknown
1198,Jane Doe,john@email.com,,Chicago,NY,Unknown,2024-06-10,,Silver
2076,John Smith,,000-000-0000,Unknown,Unknown,USA,2023-08-19,,Free
1434,Lisa Anderson,,,Unknown,CA,USA,1711132200.0,,Free
2694,Emma Johnson,,(555) 123-4567,Unknown,IL,USA,2024-03-01,55.0,Gold
1205,James Taylor,alice@gmail.com,555-123-4567,New York,WA,USA,28-Dec-2023,,Silver
1210,Emma Johnson,,555-123-4567,Chicago,NY,Unknown,15-Jan-2023,,Premium
164,Unknown,john@email.com,555-123-4567,Chicago,Unknown,USA,,26.0,Unknown
1175,Jane Doe,,5551234567,Los Angeles,TX,USA,03-Mar-2023,71.0,Bronze
2668,Unknown,,,New York,WA,USA,2023-12-08,,Bronze
378,Michael Lee,john@email.com,(555) 123-4567,San Francisco,Unknown,USA,13-Jan-2024,,Silver
2965,Bob Wilson,,555-123-4567,Chicago,NY,USA,2024-12-01,,Bronze
1179,Charlie Davis,,5551234567,Unknown,CA,USA,2023-02-01,,Unknown
2531,James Taylor,alice@gmail.com,555-123-4567,New York,NY,USA,,61.0,Bronze
1176,Jane Doe,bob@company.com,INVALID,San Francisco,Unknown,Unknown,1708367400.0,,Silver
2710,Charlie Davis,,,Los Angeles,NY,USA,,,Bronze
461,James Taylor,,,New York,CA,USA,07/12/2024,,Bronze
145,Charlie Davis,,555.123.4567,Houston,CA,Unknown,11/02/2024,,Gold
2303,Sarah Miller,,INVALID,San Francisco,NY,Unknown,2023-09-13,48.0,Premium
1888,Bob Wilson,john@email.com,N/A,Unknown,WA,USA,2023-06-03,,Premium
789,Unknown,,(555) 123-4567,Unknown,CA,USA,,,Free
878,John Smith,alice@gmail.com,N/A,San Francisco,TX,USA,2024-01-06,,Premium
2895,Jane Doe,jane@test.com,000-000-0000,Chicago,IL,Unknown,11/01/2024,49.0,Free
1940,John Smith,bob@company.com,+1-555-123-4567,Houston,NY,USA,17-Nov-2024,69.0,Unknown
2908,Charlie Davis,,+1-555-123-4567,Los Angeles,IL,USA,,,Free
1217,James Taylor,john@email.com,555.123.4567,Los Angeles,Unknown,USA,2023-08-17,,Free
349,Jane Doe,alice@gmail.com,INVALID,New York,TX,USA,2023-06-05,,Unknown
225,Sarah Miller,,INVALID,New York,TX,USA,2024-06-26,,Bronze
1199,James Taylor,,,Los Angeles,WA,USA,29-Aug-2024,,Free
474,Unknown,john@email.com,,Houston,WA,USA,04-Aug-2023,63.0,Bronze
1805,David Garcia,alice@gmail.com,000-000-0000,Chicago,TX,Unknown,2023-01-16,35.0,Gold
1222,David Garcia,,555-123-4567,Los Angeles,NY,USA,,50.0,Gold
1906,Charlie Davis,jane@test.com,,Los Angeles,Unknown,USA,19-Jan-2024,,Bronze
1474,John Smith,,+1-555-123-4567,New York,NY,USA,,,Unknown
1585,Unknown,john@email.com,555-123-4567,Chicago,CA,USA,2023-11-27,50.0,Unknown
1359,Lisa Anderson,,555.123.4567,Houston,TX,Unknown,2024-06-02,,Unknown
1016,Bob Wilson,,5551234567,Unknown,CA,Unknown,2024-01-07,,Gold
2997,Unknown,jane@test.com,(555) 123-4567,New York,TX,USA,1719772200.0,,Silver
309,John Smith,,555.123.4567,New York,Unknown,Unknown,,,Silver
1632,Charlie Davis,,000-000-0000,New York,TX,USA,31-Mar-2024,,Gold
1655,David Garcia,,+1-555-123-4567,Seattle,CA,USA,07-Jun-2023,22.0,Bronze
738,Lisa Anderson,,5551234567,New York,Unknown,USA,27-Dec-2023,,Gold
2899,Sarah Miller,john@email.com,,Unknown,CA,USA,,,Gold
558,Jane Doe,john@email.com,+1-555-123-4567,Chicago,CA,USA,18-Jun-2023,,Silver
2629,Jane Doe,alice@gmail.com,000-000-0000,Unknown,Unknown,USA,10/10/2023,,Free
2500,Unknown,,555.123.4567,Los Angeles,CA,USA,21-Mar-2023,38.0,Free
1433,Lisa Anderson,john@email.com,N/A,New York,IL,USA,1681324200.0,49.0,Bronze
2504,Unknown,alice@gmail.com,555.123.4567,Unknown,Unknown,USA,1695925800.0,,Unknown
1052,Sarah Miller,jane@test.com,,Unknown,CA,Unknown,12/25/2023,,Unknown
2995,Charlie Davis,jane@test.com,N/A,New York,IL,Unknown,2023-12-26,,Silver
2028,Unknown,,,San Francisco,TX,Unknown,24-Jul-2024,,Free
509,John Smith,,5551234567,New York,IL,USA,01/17/2024,,Silver
2463,Emma Johnson,,555-123-4567,Unknown,NY,USA,06/19/2024,,Bronze
221,Charlie Davis,john@email.com,(555) 123-4567,New York,CA,USA,10-Nov-2024,,Gold
1901,Lisa Anderson,,5551234567,New York,WA,USA,INVALID_DATE,35.0,Premium
114,Bob Wilson,alice@gmail.com,INVALID,Chicago,CA,USA,1720204200.0,,Premium
1035,John Smith,,,New York,Unknown,USA,10/09/2023,,Free
2955,Alice Brown,bob@company.com,5551234567,Chicago,WA,USA,02/01/2023,,Bronze
2522,Jane Doe,,(555) 123-4567,Houston,NY,Unknown,,48.0,Gold
964,Sarah Miller,,555.123.4567,Unknown,CA,USA,2023-10-26,,Free
1749,David Garcia,bob@company.com,555-123-4567,Los Angeles,CA,USA,2024-04-07,,Free
1764,John Smith,jane@test.com,+1-555-123-4567,Los Angeles,IL,USA,2023-05-02,,Free
357,John Smith,,INVALID,Seattle,Unknown,USA,2024-04-28,,Free
2915,Sarah Miller,,000-000-0000,Los Angeles,NY,USA,2023-06-27,,Free
2012,Emma Johnson,,555-123-4567,New York,CA,USA,1686767400.0,,Premium
1472,Jane Doe,alice@gmail.com,,Unknown,IL,Unknown,1709145000.0,,Free
2318,Lisa Anderson,jane@test.com,+1-555-123-4567,Chicago,CA,USA,1677954600.0,,Silver
2091,Jane Doe,john@email.com,,New York,CA,USA,1711305000.0,,Free
86,John Smith,,555-123-4567,New York,WA,USA,18-Jun-2024,52.0,Free
653,Emma Johnson,alice@gmail.com,555.123.4567,Unknown,CA,USA,17-Nov-2023,29.0,Bronze
599,Unknown,,,San Francisco,NY,USA,2023-10-18,,Gold
135,David Garcia,,,Chicago,WA,USA,2023-06-06,,Gold
1689,Bob Wilson,bob@company.com,,Unknown,NY,USA,2024-02-18,63.0,Premium
1640,Jane Doe,,555.123.4567,Unknown,IL,Unknown,2024-07-26,42.0,Bronze
2880,Jane Doe,,N/A,Chicago,WA,USA,1698690600.0,,Silver
289,Sarah Miller,,(555) 123-4567,Chicago,NY,USA,2024-10-24,42.0,Gold
890,John Smith,,,Unknown,CA,USA,07-Jan-2023,,Free
1185,Unknown,,N/A,New York,Unknown,USA,2023-08-13,56.0,Silver
2051,Jane Doe,,555-123-4567,Unknown,WA,Unknown,03-Oct-2023,43.0,Silver
650,Charlie Davis,,000-000-0000,Los Angeles,NY,USA,,29.0,Bronze
1785,Michael Lee,jane@test.com,555-123-4567,Unknown,NY,USA,1678473000.0,,Free
35,John Smith,,N/A,Houston,WA,USA,2023-10-25,30.0,Premium
1315,Bob Wilson,,(555) 123-4567,New York,TX,USA,,50.0,Premium
2115,Unknown,,N/A,San Francisco,IL,USA,2023-09-11,,Premium
1811,Charlie Davis,jane@test.com,N/A,New York,NY,USA,1721241000.0,42.0,Unknown
2072,Michael Lee,john@email.com,000-000-0000,San Francisco,NY,Unknown,,,Premium
2288,Unknown,,000-000-0000,Unknown,Unknown,USA,01/31/2023,25.0,Silver
1225,Sarah Miller,jane@test.com,000-000-0000,San Francisco,TX,Unknown,12/13/2024,42.0,Silver
1429,Jane Doe,,555.123.4567,Houston,NY,USA,,,Silver
2147,Jane Doe,,,Chicago,Unknown,USA,13-Dec-2023,,Gold
275,Bob Wilson,,,Los Angeles,CA,USA,2023-12-17,72.0,Gold
1265,John Smith,,555-123-4567,Unknown,NY,USA,16-Dec-2023,22.0,Gold
2428,John Smith,jane@test.com,N/A,Unknown,CA,USA,02/07/2023,80.0,Silver
1245,Lisa Anderson,john@email.com,555.123.4567,New York,IL,USA,2023-03-18,,Bronze
2797,John Smith,,555-123-4567,Unknown,Unknown,USA,1704133800.0,,Unknown
1794,Jane Doe,,,Unknown,WA,USA,2024-08-31,,Gold
53,Lisa Anderson,bob@company.com,555-123-4567,New York,NY,USA,02/02/2023,,Premium
1896,David Garcia,john@email.com,N/A,Unknown,CA,USA,03/13/2023,,Free
648,David Garcia,john@email.com,000-000-0000,Seattle,IL,USA,2024-03-05,66.0,Silver
727,Unknown,,(555) 123-4567,New York,WA,USA,,,Silver
1664,Alice Brown,jane@test.com,555.123.4567,New York,CA,USA,1703442600.0,,Silver
677,John Smith,,5551234567,Houston,IL,USA,26-Apr-2023,,Gold
637,Charlie Davis,,,Seattle,TX,USA,,,Bronze
1267,Jane Doe,,555-123-4567,Los Angeles,WA,USA,2023-08-10,,Bronze
2197,Unknown,,INVALID,Los Angeles,IL,USA,2024-09-12,,Free
1960,Sarah Miller,,555.123.4567,New York,CA,USA,1690137000.0,,Free
1512,Jane Doe,jane@test.com,000-000-0000,Los Angeles,CA,USA,2023-06-21,,Premium
496,Alice Brown,,5551234567,New York,IL,USA,18-Jun-2024,,Premium
